Treatment,Number_CDR3,Habs,H
On,97,3.711959943,0.5624256
On,29,4.628744771,0.952812449
On,64,5.670642888,0.945107148
On,12,2.78209466,0.77604568
On,46,4.974331885,0.900565962
On,5,2.118078209,0.912206633
On,88,5.443962439,0.842792797
On,39,5.21416332,0.986521575
On,26,4.414993712,0.939272489
On,27,3.778528049,0.794661924
On,16,2.020133319,0.50503333
On,2,1,1
On,35,4.674436058,0.911323482
On,3,1.521928095,0.960229718
On,38,4.977916875,0.948549091
On,16,3.820888851,0.955222213
On,23,3.745457183,0.827988479
On,7,2.188787068,0.779661685
On,25,4.210777084,0.906741491
On,7,2.721928095,0.96957035
On,3,1.584962501,1
On,4,2,1
On,14,3.306170652,0.868364184
On,9,3.022055209,0.953352274
On,53,5.460902769,0.953383136
On,27,4.51730092,0.950033186
On,13,3.530493057,0.954073928
On,23,4.228072225,0.934677643
On,24,2.920180784,0.636903962
On,25,3.82046316,0.822691962
On,6,2.521640636,0.975503759
On,9,2.432321322,0.767311946
On,25,4.349890975,0.936698036
On,1,0,0
On,3,0.865856617,0.546294702
On,1,0,0
On,1,0,0
On,4,1.664497779,0.83224889
On,3,1.5,0.94639463
On,2,0.918295834,0.918295834
On,6,2.36559623,0.915137542
On,1,0,0
On,3,1.584962501,1
On,2,0.811278124,0.811278124
On,35,4.59326969,0.895499366
On,15,3.087947162,0.790384856
On,22,4.39274741,0.985046478
On,9,3.026986833,0.954908028
On,16,3.569702317,0.892425579
On,14,3.773557262,0.99112306
On,39,4.740255503,0.896858045
On,4,1.921928095,0.960964047
On,21,3.720905217,0.847139416
On,7,2.663532755,0.94876951
On,16,2.694571113,0.673642778
On,7,1.629428157,0.58041402
On,8,1.545790682,0.515263561
On,1,0,0
On,2,0.918295834,0.918295834
On,1,0,0
On,1,0,0
