Treatment,Number_CDR3,Habs,H
Pre,25,3.719643545,0.80098164
Pre,31,2.928236221,0.591061806
Pre,16,3.889049536,0.972262384
Pre,2,1,1
Pre,17,3.084132763,0.754534753
Pre,11,1.917988934,0.554423138
Pre,7,2.255151473,0.803301163
Pre,12,3.383272673,0.943740045
Pre,7,2.610577243,0.929906377
Pre,7,1.503307409,0.535488903
Pre,2,0.949452015,0.949452015
Pre,5,2.29248125,0.987317934
Pre,1,0,0
Pre,6,2.446439345,0.946411928
Pre,6,0.970274024,0.37535323
Pre,12,3.46132014,0.965510836
Pre,2,1,1
Pre,8,2.556656707,0.852218902
Pre,11,3.027518266,0.875149042
Pre,10,1.931375358,0.581401916
Pre,3,1.521928095,0.960229718
Pre,4,1.145110414,0.572555207
Pre,3,0.953519066,0.601603549
Pre,1,0,0
Pre,45,4.337897629,0.789878672
Pre,14,3.653756708,0.959657501
Pre,13,3.046754665,0.823349358
Pre,15,3.102933434,0.794220713
Pre,1,0,0
Pre,1,0,0
Pre,7,2.725480557,0.970835763
Pre,41,4.697200552,0.876743809
Pre,14,3.534219021,0.928260983
Pre,41,4.847734528,0.904841339
Pre,35,3.225555631,0.628851171
Pre,2,0.266764988,0.266764988
Pre,21,3.993010282,0.909089644
Pre,3,1.189731917,0.750637265
Pre,1,0,0
Pre,1,0,0
Pre,1,0,0
Pre,6,2.5,0.967132018
Pre,5,0.912272579,0.392894414
Pre,4,1.836591668,0.918295834
Pre,7,2.521928095,0.898328913
Pre,3,1.224394445,0.772506886
Pre,10,1.733956361,0.521972876
Pre,1,0,0
Pre,5,2.251629167,0.9697239
Pre,1,0,0
Pre,26,3.39067356,0.721352419
Pre,17,2.773031484,0.678423656
Pre,7,2.610577243,0.929906377
Pre,13,2.274481525,0.614651689
Pre,7,2.063134732,0.734903419
Pre,11,2.371504843,0.685518635
Pre,11,3.299896391,0.953883977
Pre,14,2.540449119,0.66724778
Pre,10,0.322813521,0.097176553
Pre,15,2.797401247,0.716017298
Pre,9,3.121928095,0.984858662
Pre,5,2.321928095,1
Pre,7,2.450825795,0.873001762
Pre,16,1.87940057,0.469850142
Pre,31,3.414485429,0.689210765
Pre,2,0.811278124,0.811278124
Pre,5,2.251629167,0.9697239
Pre,2,0.918295834,0.918295834
Pre,1,0,0
Pre,7,2.23993519,0.797881013
Pre,14,2.721678037,0.714847471
Pre,2,0.650022422,0.650022422
Pre,19,3.460863435,0.814718101
Pre,11,2.246810385,0.649473854
Pre,10,2.257328319,0.679523534
Pre,7,2.584962501,0.920782221
Pre,4,0.380391417,0.190195709
Pre,4,2,1
Pre,9,2.49345602,0.786597796
Pre,2,0.811278124,0.811278124
Pre,6,2.146465799,0.83036632
Pre,9,2.927451225,0.92350804
Pre,9,2.541446071,0.801736972
Pre,9,2.387069857,0.753036698
Pre,4,1.918295834,0.959147917
Pre,3,1.5,0.94639463
Pre,16,3.319647655,0.829911914
Pre,6,1.068693569,0.413427107
Pre,5,1.020143315,0.439351812
Pre,2,0.468995594,0.468995594
Pre,1,0,0
Pre,1,0,0
Pre,1,0,0
Pre,74,4.744783716,0.764122611
Pre,5,1.386274094,0.597035755
Pre,7,2.477217001,0.8824025
Pre,10,1.673140944,0.503665611
Pre,17,3.076460811,0.752657805
Pre,3,1.378783493,0.86991553
Pre,15,2.382644036,0.609856861
Pre,2,0.918295834,0.918295834
Pre,4,0.879506461,0.43975323
Pre,1,0,0
Pre,7,1.475274216,0.525503279
Pre,6,2.419381946,0.935944697
Pre,8,2.163890987,0.721296996
Pre,2,1,1
Pre,11,3.141446071,0.908081563
Pre,2,0.918295834,0.918295834
Pre,22,4.269035164,0.957304771
Pre,27,4.007110448,0.842735069
Pre,21,3.887096448,0.884976215
Pre,24,2.992395285,0.652654255
Pre,2,1,1
Pre,21,4.127283134,0.939659578
Pre,8,2.846439345,0.948813115
Pre,74,4.039344533,0.650515318
Pre,5,1.879964949,0.809656833
Pre,17,2.13374482,0.522021827
Pre,9,1.440115041,0.454305714
Pre,6,1.802715051,0.697385378
Pre,18,3.148130597,0.754960964
Pre,2,0.721928095,0.721928095
Pre,1,0,0
Pre,40,3.774188398,0.709176887
Pre,16,3.095265953,0.773816488
Pre,2,1,1
Pre,16,3.216155942,0.804038985
Pre,10,3.251629167,0.978837914
Pre,9,0.699494821,0.220666048
Pre,15,2.720828456,0.696417877
Pre,9,3.084962501,0.973197315
Pre,1,0,0
Pre,1,0,0
Pre,1,0,0
Pre,47,3.697534177,0.665671983
Pre,32,2.214171434,0.442834287
Pre,1,0,0
Pre,40,4.706918975,0.884438664
Pre,9,2.258096028,0.712349985
Pre,1,0,0
Pre,25,4.24167706,0.913395438
Pre,3,1.584962501,1
Pre,5,2.155639062,0.928383212
Pre,6,2.521640636,0.975503759
Pre,7,1.839622466,0.655286744
Pre,1,0,0
Pre,10,3.238901257,0.975006431
Pre,1,0,0
Pre,27,4.43127238,0.93194053
Pre,23,4.231207408,0.935370721
Pre,19,4.017824858,0.945831784
Pre,1,0,0
Pre,50,1.801834671,0.31925595
Pre,6,1.778368899,0.687967001
Pre,7,1.167326358,0.415810038
Pre,6,1.989898095,0.769797664
Pre,5,1.336678782,0.575676217
Pre,6,2.481714573,0.960058249
Pre,13,1.685632229,0.455522143
Pre,15,3.275905325,0.838494257
Pre,4,1.570950594,0.785475297
Pre,11,2.875172932,0.831111364
Pre,17,3.564400162,0.872032432
Pre,6,2.192005835,0.847983611
Pre,10,2.905639062,0.874684514
Pre,22,3.128859796,0.701627486
Pre,12,3.020333892,0.842500833
Pre,12,3.290321609,0.917812002
Pre,15,3.60663381,0.923146866
Pre,8,2.298680609,0.76622687
Pre,24,3.434131589,0.748998839
Pre,16,3.969815782,0.992453946
Pre,3,1.448815636,0.914100892
Pre,6,2.011920929,0.778317259
Pre,7,2.55034071,0.90844969
Pre,1,0,0
Pre,2,0.918295834,0.918295834
Pre,36,4.313017124,0.834251391
Pre,4,1.842370993,0.921185497
Pre,5,2.321928095,1
Pre,4,1.056328066,0.528164033
Pre,5,1.88109476,0.810143417
Pre,10,3.135821824,0.94397643
Pre,1,0,0
Pre,2,1,1
Pre,1,0,0
Pre,5,2.121928095,0.913864688
Pre,2,0.918295834,0.918295834
Pre,5,2.251629167,0.9697239
Pre,4,2,1
Pre,12,2.981076012,0.831550124
Pre,1,0,0
Pre,8,1.299758166,0.433252722
Pre,1,0,0
Pre,1,0,0
Pre,1,0,0
Pre,1,0,0
Pre,2,1,1
Pre,5,2.235926351,0.962961065
Pre,10,3.182005815,0.957879197
Pre,7,1.526528596,0.543760457
Pre,37,4.490889519,0.862065404
Pre,11,2.103443123,0.608031421
Pre,53,3.798729484,0.663195223
Pre,2,0.811278124,0.811278124
Pre,9,2.968918564,0.936589529
Pre,10,2.479499921,0.74640385
Pre,10,2.010404777,0.605192141
Pre,2,1,1
Pre,1,0,0
Pre,4,2,1
Pre,4,1.79248125,0.896240625
Pre,18,2.513887281,0.60286151
Pre,1,0,0
Pre,10,2.695461844,0.811414867
Pre,8,1.566500359,0.522166786
Pre,2,1,1
Pre,4,1.277613437,0.638806718
Pre,9,1.121333127,0.353741217
Pre,28,3.481098468,0.724119297
Pre,5,2.155639062,0.928383212
Pre,26,3.837935093,0.816505545
Pre,5,2.05881389,0.88668288
Pre,40,4.827914616,0.907173966
Pre,26,3.745548442,0.796850649
Pre,18,3.211827102,0.770236179
Pre,3,0.431016769,0.271941304
Pre,1,0,0
Pre,1,0,0
Pre,1,0,0
Pre,4,2,1
Pre,17,2.924482639,0.715476263
Pre,8,2.395998871,0.79866629
Pre,8,2.203634115,0.734544705
Pre,2,0.836640742,0.836640742
Pre,14,2.048879894,0.538137351
Pre,20,2.796856654,0.647131695
Pre,2,1,1
Pre,11,3.219528282,0.930652384
Pre,13,1.968276674,0.531903456
Pre,6,1.29257889,0.500037772
Pre,16,3.947702779,0.986925695
Pre,10,2.915944696,0.877786819
Pre,18,3.182406072,0.76318065
Pre,10,3.155221529,0.949816323
Pre,22,4.155818464,0.931916625
Pre,10,2.944394949,0.886351199
Pre,5,1.971747257,0.849185322
Pre,2,0.918295834,0.918295834
Pre,1,0,0
Pre,1,0,0
Pre,1,0,0
Pre,3,1.584962501,1
Pre,1,0,0
Pre,1,0,0
Pre,15,0.306247602,0.078386531
Pre,3,1.405639062,0.886859507
Pre,7,2.349601753,0.836945031
Pre,2,1,1
Pre,1,0,0
Pre,1,0,0
Pre,4,1.411401212,0.705700606
Pre,1,0,0
Pre,1,0,0
Pre,1,0,0
Pre,1,0,0
Pre,24,3.369159214,0.734828085
Pre,4,2,1
Pre,29,4.423824265,0.910630212
Pre,6,2.411602218,0.932935088
Pre,9,1.884740896,0.594569555
Pre,21,3.12074119,0.710499923
Pre,23,2.326342146,0.514272197
Pre,3,1.584962501,1
Pre,20,3.654403062,0.845549251
Pre,2,1,1
Pre,2,0.811278124,0.811278124
Pre,2,0.721928095,0.721928095
Pre,1,0,0
Pre,3,1.459147917,0.920619836
Pre,2,0.918295834,0.918295834
Pre,3,1.5,0.94639463
Pre,2,1,1
Pre,1,0,0
Pre,2,0.918295834,0.918295834
Pre,1,0,0
Pre,2,1,1
Pre,2,0.721928095,0.721928095
Pre,7,2.641604168,0.94095839
Pre,9,2.345161164,0.739815978
Pre,8,1.723050528,0.574350176
Pre,4,1.664497779,0.83224889
Pre,13,3.250013374,0.878277616
Pre,4,1.918295834,0.959147917
Pre,19,2.363286028,0.556338596
Pre,14,3.125545891,0.820923175
Pre,3,1.584962501,1
Pre,3,0.47349513,0.298742166
Pre,4,1.921928095,0.960964047
Pre,8,2.803701696,0.934567232
Pre,12,2.117074965,0.590543127
Pre,3,1.370950594,0.864973521
Pre,14,3.568084324,0.937155689
Pre,8,1.663292271,0.554430757
Pre,2,1,1
Pre,16,2.946432831,0.736608208
Pre,2,1,1
Pre,16,3.18519713,0.796299282
Pre,9,2.88551303,0.910278013
Pre,17,2.650693774,0.648493669
Pre,11,2.435743442,0.704087755
Pre,5,1.143148617,0.492327312
Pre,2,1,1
Pre,4,1.921928095,0.960964047
Pre,2,0.918295834,0.918295834
Pre,3,0.668564443,0.421817199
Pre,9,2.752855305,0.86842916
Pre,11,2.24375292,0.648590048
Pre,10,2.812907292,0.84676947
Pre,10,2.49949793,0.752423851
Pre,16,2.549602836,0.637400709
Pre,8,1.04672045,0.348906817
Pre,13,2.261171456,0.611054801
Pre,12,3.22559186,0.899756095
Pre,1,0,0
Pre,6,1.947338796,0.75333348
Pre,4,1.921928095,0.960964047
Pre,4,0.988180837,0.494090419
Pre,2,0.918295834,0.918295834
Pre,1,0,0
Pre,5,2.121928095,0.913864688
Pre,1,0,0
Pre,3,1.378783493,0.86991553
Pre,5,2.155639062,0.928383212
Pre,1,0,0
Pre,6,1.093425557,0.422994746
Pre,2,0.760785993,0.760785993
Pre,15,3.736006946,0.956260959
Pre,9,1.805215408,0.569482056
Pre,1,0,0
Pre,6,2.396240625,0.926992413
Pre,7,2.450825795,0.873001762
Pre,2,1,1
Pre,4,1.371640762,0.685820381
Pre,2,1,1
Pre,1,0,0
Pre,2,0.468995594,0.468995594
Pre,4,1.20751875,0.603759375
Pre,1,0,0
Pre,2,0.721928095,0.721928095
Pre,2,1,1
Pre,47,5.178459283,0.932284895
Pre,9,3.121928095,0.984858662
Pre,32,3.904434939,0.780886988
Pre,25,3.741234624,0.805631025
Pre,13,3.174800876,0.85795233
Pre,11,3.213513256,0.928913651
Pre,13,2.749389676,0.742989992
Pre,5,2.251629167,0.9697239
Pre,1,0,0
Pre,24,3.253839888,0.709676445
Pre,14,0.816613407,0.214483132
Pre,12,2.878083298,0.802821033
Pre,18,4.004886164,0.960421629
Pre,4,2,1
Pre,24,2.643365645,0.576529392
Pre,4,2,1
Pre,48,3.820801207,0.684122983
Pre,13,3.413409377,0.92243345
Pre,1,0,0
Pre,2,1,1
Pre,3,1.556656707,0.982141033
Pre,1,0,0
Pre,2,1,1
Pre,9,0.831849856,0.262419412
Pre,12,3.272055209,0.912716718
Pre,13,3.253535846,0.879229522
Pre,12,1.714787722,0.478327938
Pre,9,1.828665745,0.576879814
Pre,8,2.921928095,0.973976032
Pre,1,0,0
Pre,1,0,0
Pre,73,4.205189404,0.67937134
Pre,23,3.520921414,0.77835154
Pre,43,4.977473068,0.917292704
Pre,7,2.807354922,1
Pre,49,4.052675738,0.721796112
Pre,2,1,1
Pre,99,4.902146192,0.739460324
Pre,35,3.698202287,0.720997901
Pre,40,4.410331469,0.828709331
Pre,18,3.516772542,0.843365898
Pre,28,4.238182083,0.881603741
Pre,6,2.584962501,1
Pre,48,3.971513661,0.711108384
Pre,3,1.5,0.94639463
Pre,3,1.156779649,0.729846699
Pre,34,1.987591241,0.390684179
Pre,27,4.395294219,0.924373966
Pre,2,0.970950594,0.970950594
Pre,24,2.965102125,0.6467015
Pre,7,2.278351812,0.81156529
Pre,6,2.130926081,0.824354736
Pre,8,0.547206189,0.182402063
Pre,16,2.664990428,0.666247607
Pre,7,2.330124965,0.83000726
Pre,37,2.756333312,0.529102214
Pre,25,3.476930951,0.748716327
Pre,11,1.711633951,0.494773171
Pre,19,3.073247988,0.723469969
Pre,30,4.480130051,0.913028315
Pre,30,4.025866313,0.820451615
Pre,12,2.619983256,0.730825847
Pre,13,3.572431251,0.965407228
Pre,32,3.83388456,0.766776912
Pre,18,4.039148672,0.968638206
Pre,1,0,0
Pre,2,1,1
Pre,1,0,0
Pre,2,1,1
Pre,1,0,0
Pre,1,0,0
Pre,4,1.352030102,0.676015051
Pre,4,1.068187337,0.534093669
Pre,10,1.543860285,0.464748255
Pre,2,1,1
Pre,2,0.811278124,0.811278124
Pre,2,0.954434003,0.954434003
Pre,2,0.764204507,0.764204507
Pre,33,4.534579516,0.898934423
Pre,26,1.599451354,0.340276963
Pre,41,4.31963486,0.806270262
Pre,4,1.548794941,0.77439747
Pre,19,3.279770552,0.772087222
Pre,11,3.132914564,0.905615404
Pre,46,3.640178897,0.65902744
Pre,33,4.651809045,0.922173989
Pre,22,3.706124416,0.831075512
Pre,31,4.207421877,0.849264263
Pre,14,2.62222432,0.688725998
Pre,9,3.085055103,0.973226528
Pre,15,3.469670487,0.888090005
Pre,8,2.375,0.791666667
Pre,1,0,0
Pre,1,0,0
On,3,1.378783493,0.86991553
On,2,1,1
On,27,2.786636804,0.586057357
On,21,2.072822925,0.471920111
On,10,1.482755787,0.446353968
On,7,2.732158891,0.973214633
On,1,0,0
On,43,4.20810927,0.775507547
On,3,1.584962501,1
On,72,4.590137478,0.743953529
On,55,4.751875697,0.821930468
On,19,3.332072687,0.784399611
On,2,1,1
On,152,5.605302284,0.773366217
On,14,2.981169055,0.783002666
On,66,5.54517772,0.917408364
On,7,2.000080876,0.712443183
On,100,5.520667957,0.830943326
On,37,4.167871134,0.800059208
On,102,3.536866401,0.530072083
On,96,4.574431373,0.694678424
On,35,3.608437175,0.703497382
On,58,4.568468094,0.779870761
On,31,3.963721735,0.800073612
On,18,3.937751955,0.944322009
On,59,4.157548648,0.706748415
On,47,4.670531486,0.84084198
On,5,1.508858465,0.64982997
On,67,2.905148805,0.478916269
On,7,1.201576321,0.428010121
On,2,1,1
On,9,2.772185461,0.874527145
On,9,1.889621525,0.596109222
On,15,0.538948134,0.1379481
On,4,0.627491844,0.313745922
On,5,1.88109476,0.810143417
On,1,0,0
On,2,1,1
On,2,1,1
On,1,0,0
On,8,1.038140363,0.346046788
On,1,0,0
On,2,1,1
On,1,0,0
On,4,1.921928095,0.960964047
On,5,0.652483851,0.281009499
On,24,3.024413667,0.659637602
On,19,3.382151418,0.79618859
On,91,4.872760518,0.748757573
On,1,0,0
On,52,3.019493796,0.529694891
On,2,1,1
On,2,0.066343975,0.066343975
On,3,1.5,0.94639463
On,14,2.98638512,0.784372663
On,1,0,0
On,2,1,1
On,8,2.125737832,0.708579277
On,4,1.918295834,0.959147917
On,10,2.827513427,0.851166355
On,6,1.172253928,0.453489723
On,8,2.083336849,0.694445616
On,9,1.716818151,0.541595826
On,1,0,0
On,3,1.584962501,1
On,24,1.092141342,0.238200714
On,1,0,0
On,28,0.897222646,0.186635408
On,2,0.503258335,0.503258335
On,6,1.610784548,0.623136524
On,21,1.127286356,0.256649565
On,6,1.94313695,0.751707984
On,101,4.486790588,0.673873247
On,7,2.721928095,0.96957035
On,36,4.190785035,0.810608478
On,28,4.63856294,0.964888804
On,32,3.676370396,0.735274079
On,91,3.744697605,0.575417298
On,17,1.510800152,0.369618076
On,48,2.896738169,0.518667434
On,16,2.06069245,0.515173112
On,2,1,1
On,2,1,1
On,4,0.850151425,0.425075713
On,6,1.351813512,0.522952852
On,13,2.430258886,0.656748676
On,94,5.182409376,0.790653616
On,8,1.702784484,0.567594828
On,22,1.26693502,0.284102354
On,62,4.588185701,0.770580186
On,111,3.682921835,0.542051283
On,29,3.900766832,0.802960497
On,46,4.662034027,0.844026746
On,3,1.040852083,0.656704548
On,1,0,0
On,3,1.584962501,1
On,2,0.468995594,0.468995594
On,5,1.557727779,0.670876838
On,55,2.87038651,0.496489866
On,18,2.113570143,0.506860469
On,61,1.748767815,0.29486516
On,55,3.69552571,0.639213938
On,29,3.756394943,0.773242001
On,31,4.367385208,0.881552715
On,5,2.113283334,0.910141593
On,33,3.938532559,0.780774156
On,32,4.405089259,0.881017852
On,14,2.784498689,0.731347286
On,23,3.561993403,0.787431108
On,22,3.269324322,0.733125789
On,1,0,0
On,44,3.276758846,0.600201463
On,4,0.484443934,0.242221967
On,8,2.16946021,0.723153403
On,8,2.028051572,0.676017191
On,2,0.918295834,0.918295834
On,15,2.460084268,0.62967831
On,21,1.257813934,0.286366811
On,14,2.452574013,0.644167424
On,15,3.397271713,0.869558958
On,10,0.613770597,0.18476336
On,26,4.113972541,0.875231422
On,23,0.99210563,0.219319563
On,7,2.725480557,0.970835763
On,6,2.046179692,0.791570358
On,37,4.668357315,0.896131895
On,11,3.169925001,0.91631382
On,87,3.970640138,0.616277349
On,4,1.884313528,0.942156764
On,55,4.459753127,0.771402118
On,29,1.209738328,0.249020803
On,35,4.33021997,0.84421545
On,2,0.543564443,0.543564443
On,15,3.04533167,0.779477079
On,21,3.373448155,0.76803378
On,76,4.393246558,0.703152613
On,24,3.879834618,0.846208582
On,63,5.203369595,0.870524664
On,16,3.469200161,0.86730004
On,23,2.940961448,0.650142847
On,43,4.211117023,0.776061842
On,2,0.918295834,0.918295834
On,1,0,0
On,7,0.541362405,0.19283718
On,1,0,0
On,2,0.863120569,0.863120569
On,3,1.198183948,0.755969903
On,1,0,0
On,1,0,0
On,15,3.676390633,0.941001685
On,14,1.960043296,0.51480446
On,6,1.892157564,0.731986466
On,14,3.059196365,0.803496503
On,7,2.383716451,0.849096932
On,20,2.048535137,0.4739864
On,9,2.036569396,0.642466113
On,28,4.308735736,0.896279931
On,5,2.251629167,0.9697239
On,79,2.420416037,0.383962599
On,35,2.76596604,0.539250034
On,18,3.121624683,0.748604515
On,34,3.456076445,0.679332027
On,17,2.921053116,0.714637228
On,30,2.051336822,0.418052284
On,23,2.895952108,0.640192869
On,23,2.610039816,0.576987746
On,45,1.426976901,0.259835228
On,27,3.209230918,0.674933091
On,25,4.081107719,0.878818713
On,19,3.972686929,0.935205913
On,22,3.897687154,0.874032273
On,27,2.758714918,0.580185108
On,51,2.849918847,0.502416282
On,8,2.845350937,0.948450312
On,18,2.869688793,0.688187148
On,3,1.370950594,0.864973521
On,2,0.811278124,0.811278124
On,94,4.026918879,0.614366358
On,40,3.8807456,0.72919918
On,18,3.72289746,0.892797223
On,38,3.948510368,0.752394228
On,9,2.973557262,0.938052875
On,20,3.281099243,0.75917488
On,1,0,0
On,20,3.095390232,0.716205861
On,21,0.646017698,0.14707901
On,27,3.863040125,0.812435651
On,1,0,0
On,41,2.625459534,0.490048353
On,3,1.5,0.94639463
On,16,3.62346519,0.905866297
On,20,3.549788281,0.82134367
On,26,4.358604524,0.927275912
On,23,3.152699035,0.696950559
On,19,2.610059935,0.614431373
On,9,2.68842757,0.848104472
On,14,2.367883777,0.621923573
On,19,2.062420434,0.485512153
On,9,0.690055602,0.217688305
On,10,1.646618636,0.495681601
On,2,0.811278124,0.811278124
On,2,1,1
On,9,1.867574324,0.589154104
On,11,2.836038815,0.819799068
On,12,2.090167227,0.583037403
On,10,2.787301737,0.83906143
On,13,2.344459723,0.633562469
On,2,0.918295834,0.918295834
On,22,2.019018934,0.452752527
On,36,3.401598992,0.65795906
On,7,2.396310425,0.853582996
On,7,1.50259685,0.535235797
On,29,3.776172603,0.777313169
On,6,1.974937501,0.764010116
On,13,1.809945826,0.48911642
On,1,0,0
On,21,1.066523993,0.242815783
On,16,2.486945978,0.621736494
On,27,3.302553451,0.694559745
On,1,0,0
On,19,3.076535558,0.724243893
On,4,1.846439345,0.923219672
On,17,3.167030197,0.774815655
On,106,3.477147784,0.516823557
On,62,3.040644175,0.510672476
On,77,3.955492367,0.631183517
On,9,3.084962501,0.973197315
On,55,4.528149365,0.783232594
On,14,2.468520042,0.648355641
On,233,5.074063263,0.64521149
On,7,1.121427356,0.399460484
On,53,4.164976501,0.727135884
On,29,2.835853708,0.583751503
On,1,0,0
On,14,3.072146922,0.806897961
On,2,0.811278124,0.811278124
On,1,0,0
On,4,1.842370993,0.921185497
On,29,3.496107933,0.719662744
On,1,0,0
On,8,2.274006712,0.758002237
On,1,0,0
On,65,4.546842599,0.754992511
On,1,0,0
On,8,2.947702779,0.982567593
On,3,1.584962501,1
On,76,4.953752937,0.792863382
On,5,1.959147917,0.843759082
On,25,3.633435856,0.782417824
On,27,2.102212619,0.442116163
On,77,3.724745752,0.594362953
On,26,3.994987767,0.849917881
On,1,0,0
On,1,0,0
On,127,3.568357487,0.510590711
On,52,3.550848647,0.62290785
On,11,1.531099729,0.442587077
On,38,3.646396199,0.694825946
On,28,1.731214017,0.360117787
On,3,1.584962501,1
On,58,4.952534145,0.845433631
On,6,2.281036113,0.882425224
On,29,2.254459499,0.464073347
On,15,2.691011764,0.688786056
On,18,3.512847787,0.842424692
On,1,0,0
On,1,0,0
On,1,0,0
On,49,4.311005172,0.767805513
On,1,0,0
On,60,4.955913951,0.839005543
On,69,4.86400173,0.796264591
On,50,4.809171959,0.852107459
On,7,2.477217001,0.8824025
On,128,4.620768573,0.660109796
On,12,2.462624142,0.686931632
On,15,1.507426879,0.385838007
On,11,2.593848015,0.749790226
On,7,0.914162272,0.325631171
On,10,1.280804225,0.38556049
On,1,0,0
On,16,1.570608337,0.392652084
On,1,0,0
On,25,4.084671988,0.879586236
On,18,3.458383575,0.829363496
On,22,3.033615313,0.680269499
On,27,2.98014198,0.626753415
On,11,2.944004058,0.851008022
On,30,4.624356038,0.942420856
On,68,4.603868588,0.756286931
On,30,4.386921297,0.894032832
On,40,4.592002557,0.862845659
On,62,5.147751426,0.864558566
On,17,0.671570154,0.164300002
On,54,5.488005929,0.953625232
On,49,4.845908692,0.863073752
On,28,4.384271419,0.911992455
On,31,3.987584798,0.804890349
On,12,3.381580488,0.943268022
On,5,1.83224889,0.789106645
On,6,2.370950594,0.917208893
On,9,1.870653579,0.590125501
On,6,2.199687795,0.850955398
On,35,2.982256599,0.58141783
On,11,2.009081358,0.580754754
On,5,1.592097452,0.685679051
On,1,0,0
On,17,3.882045108,0.94974444
On,7,2.663532755,0.94876951
On,4,1.140067763,0.570033881
On,6,2.019240705,0.781148935
On,2,1,1
On,5,2.128085279,0.916516443
On,13,3.248855127,0.877964613
On,5,1.037930633,0.447012392
On,16,3.429153062,0.857288265
On,1,0,0
On,10,2.572878689,0.774513661
On,3,1.5,0.94639463
On,19,3.263608317,0.768282488
On,1,0,0
On,12,1.443761448,0.402727071
On,1,0,0
On,1,0,0
On,1,0,0
On,1,0,0
On,4,1.729573959,0.864786979
On,5,2.321928095,1
On,3,1.584962501,1
On,37,3.846113131,0.738294954
On,27,4.43155843,0.932000689
On,34,4.289841465,0.84321824
On,87,4.179112204,0.648633999
On,31,4.166117784,0.840927069
On,103,3.354503122,0.501682922
On,3,1.556656707,0.982141033
On,14,3.32304692,0.872796729
On,3,1.5,0.94639463
On,2,0.918295834,0.918295834
On,2,0.522559375,0.522559375
On,1,0,0
On,2,1,1
On,26,3.170076976,0.674421366
On,28,4.073388164,0.8473242
On,2,0.918295834,0.918295834
On,4,1.471602261,0.735801131
On,24,4.155221529,0.90627165
On,7,2.663532755,0.94876951
On,2,1,1
On,1,0,0
On,1,0,0
On,13,2.995439836,0.809482133
On,12,1.370506829,0.382293212
On,12,1.487305448,0.414873363
On,3,1.584962501,1
On,3,0.991264261,0.625418116
On,33,1.573933122,0.312016287
On,101,3.992607314,0.599651622
On,40,3.371504709,0.633511887
On,69,3.125915315,0.511730015
On,4,1.729573959,0.864786979
On,106,5.653903309,0.840364173
On,55,4.701116458,0.813150658
On,75,3.817469976,0.612872226
On,6,0.742582331,0.287270059
On,1,0,0
On,1,0,0
On,2,0.918295834,0.918295834
On,2,0.918295834,0.918295834
