Treatment,Number_CDR3,Habs,H
On,10,3.321928095,1
On,12,3.151363669,0.879050665
On,80,3.426438887,0.541992702
On,11,2.331913516,0.674074176
On,31,2.695323207,0.544048527
On,20,3.471217493,0.803164101
On,98,3.709768821,0.560836213
On,47,1.72045384,0.309735587
On,1,0,0
On,1,0,0
On,1,0,0
On,2,0.468995594,0.468995594
On,2,1,1
On,153,5.085883982,0.700787128
On,11,1.220569628,0.352823748
On,2,0.503258335,0.503258335
On,51,4.533286941,0.799179657
On,8,2.292654958,0.764218319
On,86,5.403307786,0.840816243
On,8,2.291620193,0.763873398
On,44,4.07371056,0.746178512
On,40,4.480323429,0.841860948
On,23,3.622073813,0.800712768
On,1,0,0
On,1,0,0
On,115,4.547669229,0.664330705
On,2,1,1
On,72,4.434391016,0.718710684
On,48,2.2800211,0.408242866
On,38,3.407499206,0.649303787
On,7,2.641604168,0.94095839
On,158,4.821182404,0.660094076
On,11,3.093468652,0.894212979
On,15,3.5957296,0.920355846
On,24,1.096432864,0.239136713
On,8,2.87875449,0.95958483
On,20,3.600043312,0.832971589
On,1,0,0
On,17,3.818090473,0.934097904
On,7,2.25,0.801466171
On,58,4.685896597,0.799916661
On,31,4.088330068,0.82522569
On,1,0,0
On,31,3.921188738,0.791488365
On,89,4.484371433,0.692488578
On,19,3.127137316,0.736155998
On,127,2.661465104,0.380824894
On,61,5.092524253,0.858666294
On,22,3.117947547,0.699180482
On,20,3.833927218,0.887087229
On,80,5.101933728,0.80702179
On,24,4.123261478,0.899301025
On,109,4.973870449,0.734889922
On,11,2.703366718,0.781448231
On,14,2.44839502,0.643069814
On,13,3.306020262,0.893412814
On,13,3.426616046,0.926002396
On,2,1,1
On,6,2.370950594,0.917208893
On,8,2.314979821,0.77165994
On,6,1.344698375,0.520200341
On,8,2.866587106,0.955529035
On,4,1.905639062,0.952819531
On,1,0,0
On,20,2.240016067,0.518290915
On,1,0,0
On,16,3.771437029,0.942859257
On,4,2,1
On,1,0,0
On,3,1.298794941,0.819448372
On,1,0,0
On,6,1.118392729,0.432653367
On,15,1.379806261,0.353172485
On,5,2.046439345,0.881353453
On,9,1.539772393,0.485744108
On,1,0,0
On,5,2.251629167,0.9697239
On,3,1.459147917,0.920619836
On,16,3.52028012,0.88007003
On,4,1.496927546,0.748463773
On,1,0,0
On,2,0.619382195,0.619382195
On,2,0.918295834,0.918295834
On,1,0,0
On,2,0.918295834,0.918295834
On,9,2.794238586,0.881484131
On,3,1.5,0.94639463
On,37,2.210549131,0.424334182
On,22,2.319055436,0.52003386
On,43,4.833738886,0.890804099
On,32,3.991572323,0.798314465
On,97,4.82804049,0.731530947
On,25,3.936168366,0.847607722
On,57,0.9601663,0.164612447
On,6,1.497385205,0.57926767
On,15,3.054920467,0.781931409
On,4,1.548794941,0.77439747
On,12,3.186648326,0.888893071
On,7,2.139353872,0.762053225
On,89,5.485362605,0.8470643
On,126,3.838418495,0.550131074
On,17,2.333617121,0.570920694
On,12,3.431623566,0.957227186
On,78,4.786411018,0.761512287
On,13,1.790901806,0.483969999
On,2,1,1
On,55,2.400644772,0.415238783
On,32,3.82686871,0.765373742
On,44,3.854204804,0.705971807
On,3,0.921928095,0.581671866
On,40,4.624761662,0.869001155
On,5,1.291760148,0.556330814
On,124,1.721330311,0.247523975
On,120,4.484806207,0.649323476
On,64,4.258889275,0.709814879
On,61,3.769899477,0.635654433
On,10,2.666666667,0.802746655
On,117,4.63972828,0.675324887
On,72,1.193350644,0.193414125
On,105,2.359488094,0.351415224
On,6,2.503258335,0.968392514
On,1,0,0
On,3,1.370950594,0.864973521
On,2,1,1
On,9,1.649269876,0.520286718
On,11,2.537011165,0.733360692
On,15,2.310933129,0.591501879
On,4,2,1
On,31,4.264930483,0.860872322
On,2,0.811278124,0.811278124
On,4,1.921928095,0.960964047
On,5,0.589364028,0.253825271
On,91,3.820352685,0.5870426
On,4,1.921928095,0.960964047
On,33,1.946644782,0.385902595
On,34,1.589642548,0.312462734
On,34,2.604661517,0.511976519
On,47,1.807692857,0.325441343
On,22,3.898420312,0.874196679
On,33,3.801502069,0.75360925
On,12,3.042110142,0.848575164
On,1,0,0
On,55,4.666762868,0.807208529
On,61,4.268621072,0.719745426
On,21,3.332413274,0.758691359
On,3,0.48217919,0.304221198
On,1,0,0
On,1,0,0
On,1,0,0
On,3,1.5,0.94639463
On,6,0.570266469,0.220609185
On,34,3.350105634,0.658502232
On,8,0.876873063,0.292291021
On,85,4.732471994,0.738365321
On,68,5.046102523,0.828933606
On,38,3.213899145,0.612413022
On,43,3.616724459,0.66652193
On,12,2.572906026,0.717693986
On,19,3.370355577,0.793411744
On,2,0.970950594,0.970950594
On,10,3.070598119,0.924342138
On,2,1,1
On,1,0,0
On,8,1.684140762,0.561380254
On,4,0.624873502,0.312436751
On,3,1.334679141,0.842088782
On,5,1.875,0.807518546
On,2,1,1
On,47,4.054446535,0.729927389
On,7,2.353533949,0.838345708
On,120,3.939727084,0.570405312
On,6,2.503258335,0.968392514
On,68,4.625311307,0.75980937
On,61,4.564431724,0.769622977
On,11,1.718884867,0.496869155
On,18,3.783206219,0.907260015
On,10,1.194587036,0.35960653
On,9,0.230437024,0.072694788
On,6,2.196791632,0.84983501
On,6,1.833206219,0.709180972
On,2,0.918295834,0.918295834
On,3,1.5,0.94639463
On,1,0,0
On,23,3.621522321,0.800590852
On,3,1.584962501,1
On,4,1.79248125,0.896240625
On,1,0,0
On,5,2.046439345,0.881353453
On,1,0,0
On,6,2.423136226,0.937397051
On,25,0.585128902,0.126000651
On,10,1.681411237,0.506155217
On,2,1,1
On,15,3.341630359,0.855317106
On,5,0.411482944,0.177216058
On,39,3.476714603,0.657795653
On,1,0,0
On,28,2.958314431,0.615372586
On,13,3.383206219,0.914271405
On,16,2.512697668,0.628174417
On,12,2.538760431,0.708169313
On,32,3.887995451,0.77759909
On,14,2.066943796,0.542881827
On,31,3.873079743,0.781777608
On,51,4.487094622,0.791036347
On,10,2.551462154,0.768066641
On,85,4.460189721,0.695883551
On,14,3.219258496,0.845536747
On,26,2.033227454,0.432561117
On,14,0.135893167,0.035692277
On,17,3.45113462,0.844321956
On,7,1.847091045,0.657947105
On,64,3.853511739,0.642251956
On,10,1.918685859,0.577581996
On,66,4.760227068,0.787544123
On,19,3.412891239,0.803425018
On,1,0,0
On,47,1.649287104,0.296923345
On,4,1.675143246,0.837571623
On,41,1.475334035,0.275374655
On,33,2.284917692,0.452961771
On,32,3.444257701,0.68885154
On,4,1.20751875,0.603759375
On,16,1.13803437,0.284508592
On,14,3.377711811,0.887154437
On,7,2.584962501,0.920782221
On,25,3.346463988,0.720621796
On,8,2.481778974,0.827259658
On,14,3.08217424,0.809531631
On,17,3.475821065,0.850361508
On,32,4.233428881,0.846685776
On,29,4.071203184,0.83804428
On,70,2.539425896,0.414310432
On,21,3.111794415,0.708463008
On,37,2.169048269,0.416367729
On,55,5.049365051,0.87338711
On,55,3.062035851,0.529639393
On,4,2,1
On,15,3.821928095,0.978253166
On,2,0.721928095,0.721928095
On,21,3.563472568,0.811296686
On,12,1.176966268,0.328306438
On,26,4.409359982,0.938073935
On,8,2.793345194,0.931115065
On,2,0.918295834,0.918295834
On,4,1.887918503,0.943959251
On,22,0.760360944,0.170506246
On,6,1.850219859,0.715762746
On,4,2,1
On,48,3.376695555,0.604604875
On,3,0.350103828,0.220890922
On,33,2.53652579,0.502840525
On,20,3.871653522,0.895816274
On,14,3.199817374,0.840430545
On,26,4.194909151,0.892450367
On,6,1.420743077,0.549618448
On,9,2.109023791,0.66532293
On,10,3.08379804,0.928315711
On,12,2.453594985,0.684413012
On,13,1.937049877,0.523464784
On,22,1.678140396,0.37631262
On,7,2.625814584,0.935334027
On,2,0.175565026,0.175565026
On,7,2.719294526,0.968632254
On,3,0.69984284,0.441551671
On,1,0,0
On,1,0,0
On,138,5.715116564,0.803980713
On,39,4.691171608,0.887571355
On,176,3.543626936,0.47505321
On,82,5.365080976,0.843891009
On,36,4.787023382,0.925936717
On,35,4.002387706,0.780301592
On,10,2.154994277,0.648717918
On,10,2.69951385,0.812634643
On,33,4.364246391,0.865167607
On,1,0,0
On,10,2.483389195,0.747574639
On,68,4.737807175,0.778289297
On,37,3.412885711,0.655133173
On,65,5.156490801,0.85622316
On,6,2.321928095,0.898244402
On,55,4.378169505,0.757290624
On,14,3.457867131,0.908207194
On,89,3.239604612,0.500268371
On,32,3.482093856,0.696418771
On,17,0.239644131,0.058629067
On,1,0,0
On,2,0.918295834,0.918295834
On,13,3.616874606,0.977417518
On,5,2.197159723,0.946265187
On,11,2.879408881,0.832335828
On,18,3.379008112,0.81032827
On,3,1.370950594,0.864973521
On,12,1.477857753,0.412237995
On,3,1.521928095,0.960229718
On,8,1.165413525,0.388471175
On,10,2.653125982,0.798670503
On,59,4.469755722,0.759821
On,55,0.271947526,0.047038679
On,13,3.319079571,0.896941938
On,23,3.375127271,0.746121597
On,10,2.677867318,0.806118387
On,1,0,0
On,1,0,0
On,3,1.584962501,1
On,2,0.918295834,0.918295834
On,197,5.858325003,0.768602096
On,72,3.629089802,0.588190262
On,129,5.1488518,0.734372402
On,25,4.278346297,0.921291729
On,127,5.883188452,0.841816267
On,5,1.8228156,0.785043949
On,228,6.233111947,0.795761454
On,109,5.000146768,0.738772251
On,76,4.597816545,0.735894668
On,53,4.171322266,0.728243749
On,62,4.787351268,0.8040298
On,12,3.022631949,0.843141859
On,128,5.76371406,0.823387723
On,19,1.084394826,0.255276208
On,12,2.609919114,0.728018525
On,20,0.723079475,0.167304837
On,20,3.844497024,0.889532852
On,3,1.584962501,1
On,10,1.090812081,0.328367156
On,1,0,0
On,27,3.648809015,0.767380724
On,12,3.349692969,0.934373224
On,38,3.547717625,0.676022604
On,15,3.503539123,0.896758954
On,189,3.25081184,0.429874058
On,81,2.422118896,0.38204672
On,56,2.234427033,0.384758132
On,64,3.973370539,0.662228423
On,6,2.503258335,0.968392514
On,86,2.689982306,0.41859189
On,85,3.198745993,0.499071757
On,30,3.908522926,0.796537614
On,37,3.367081628,0.646340679
On,81,2.997769696,0.472845524
On,23,3.988952926,0.881816799
On,1,0,0
On,3,1.5,0.94639463
On,6,2.419381946,0.935944697
On,3,1.5,0.94639463
On,6,2.419381946,0.935944697
On,20,3.58146788,0.828673639
On,18,3.449638226,0.827266252
On,38,4.695138493,0.894665271
On,14,3.469808813,0.911343671
On,30,2.76471433,0.563435087
On,3,0.794309555,0.501153532
On,9,2.117054502,0.667856338
On,13,2.086295027,0.563796518
On,4,1.017801507,0.508900754
On,94,3.617256157,0.551866217
On,48,1.402189655,0.251065187
On,65,3.770545763,0.626090249
On,6,1.542881688,0.596868112
On,48,1.046762627,0.187425184
On,16,2.677812735,0.669453184
On,124,3.385556186,0.486836442
On,4,1.921928095,0.960964047
On,3,0.921928095,0.581671866
On,1,0,0
On,55,3.215975107,0.556266219
On,31,2.912111156,0.587806977
On,49,3.441956081,0.613024747
On,17,2.322019734,0.568083387
On,24,4.15889186,0.907072165
On,19,3.780723245,0.890015951
On,3,1.584962501,1
On,1,0,0
On,14,2.53782958,0.666559759
On,1,0,0
On,6,2.196791632,0.84983501
On,1,0,0
